RecId;Валюта;Дата;Накладная;Внутренняя накладная;Номенклатура;Описание;Количество;Единица измерения;Сумма;Сумма НДС;Поставщик;Наименование поставщика
5637269477;RUB;08.12.2020;273;ВН-030476;000000054;Автовышка;0;шт;5600; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269478;RUB;28.12.2020;J1227816;ВН-030477;109004340;Фонарь ручной ЯРКИЙ ЛУЧ;3;шт;7650; 1 530,00;ПС-0100387;"ООО ""Ситилинк"""
5637269479;RUB;28.12.2020;4817;ВН-030478;109093762;Резак;6;шт;9741; 1 948,20;ПС-0034171;"ООО ""Сварком"""
5637269480;RUB;28.12.2020;4817;ВН-030478;105094724;Мундштук сварочный;10;шт;2090,83; 418,17;ПС-0034171;"ООО ""Сварком"""
5637269481;RUB;28.12.2020;4817;ВН-030478;000000726;Держак сварочный;10;шт;6316,92; 1 263,38;ПС-0034171;"ООО ""Сварком"""
5637269482;RUB;25.12.2020;1571;ВН-030479;000000787;Круг отрезной 125*1.4*22.2;200;шт;3500; 700,00;ПС-0033540;"ООО ""ПензИнструмент"""
5637269483;RUB;25.12.2020;1571;ВН-030479;101099713;Круг отрезной 230x1,8x22,2;200;шт;8700; 1 740,00;ПС-0033540;"ООО ""ПензИнструмент"""
5637269484;RUB;25.12.2020;1571;ВН-030479;101099707;Круг шлифовальный 115x6x22,2;100;шт;4450; 890,00;ПС-0033540;"ООО ""ПензИнструмент"""
5637269485;RUB;25.12.2020;1571;ВН-030479;000001462;Круг отрезной 150х1,8х22,2;100;шт;2450; 490,00;ПС-0033540;"ООО ""ПензИнструмент"""
5637269486;RUB;17.12.2020;0219825;ВН-030480;00000002455;САХАР ПОКУПНОЙ;19,32;т;694641,82; 69 464,18;ПС-0032098;"ООО ""СДС"""
5637269487;RUB;28.12.2020;2812;ВН-030481;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;2000; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269488;RUB;28.12.2020;2812;ВН-030481;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;2000; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269489;RUB;28.12.2020;2812;ВН-030481;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1940; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269490;RUB;28.12.2020;1047076/0300;ВН-030482;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""ШЗКС""";0;шт;6553,33; 1 310,67;ПС-0033214;"ООО ""Деловые линии"""
5637269491;RUB;28.12.2020;1047076/0300;ВН-030482;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;658; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269492;RUB;28.12.2020;5005027/0300;ВН-030483;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""ШЗКС""";0;шт;165,83; 33,17;ПС-0033214;"ООО ""Деловые линии"""
5637269493;RUB;28.12.2020;5005027/0300;ВН-030483;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;22; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269494;RUB;23.12.2020;5576;ВН-030484;105093450;Фильтр  масляный;1;шт;617,99; 123,60;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269495;RUB;23.12.2020;5576;ВН-030484;105093451;Фильтр воздушный;1;шт;285,12; 57,02;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269496;RUB;23.12.2020;5576;ВН-030484;105093451;Фильтр воздушный;1;шт;244,98; 49,00;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269497;RUB;23.12.2020;5576;ВН-030484;105093454;Фильтр;1;шт;1567,7; 313,54;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269498;RUB;23.12.2020;5576;ВН-030484;105002560;Фильтр  топливный;1;шт;915,69; 183,14;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269499;RUB;23.12.2020;5576;ВН-030484;105093454;Фильтр;1;шт;6398,96; 1 279,78;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269500;RUB;23.12.2020;5576;ВН-030484;105093454;Фильтр;1;шт;2478,39; 495,68;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269501;RUB;23.12.2020;5576;ВН-030484;000002366;Клапан перепускной;1;шт;167,33; 33,47;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269502;RUB;23.12.2020;5576;ВН-030484;105093450;Фильтр  масляный;1;шт;1977,97; 395,59;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269503;RUB;23.12.2020;5576;ВН-030484;105093560;Прокладка;1;шт;2171,29; 434,26;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269504;RUB;23.12.2020;5576;ВН-030484;105099857;Крышка МТЗ;1;шт;3420,57; 684,11;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269505;RUB;23.12.2020;5576;ВН-030484;105099857;Крышка МТЗ;1;шт;1257,81; 251,56;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269506;RUB;23.12.2020;5576;ВН-030484;000001299;Канистра;1;шт;108,33; 21,67;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269507;RUB;23.12.2020;5576;ВН-030484;000001299;Канистра;1;шт;208,33; 41,67;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269508;RUB;23.12.2020;5576;ВН-030484;105093454;Фильтр;1;шт;1262,65; 252,53;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269509;RUB;28.12.2020;1092132/0148;ВН-030485;000000201;"Накладные расходы (доставка, хранение и пр.) АО ""РИДАН""";0;шт;24110,83; 4 822,17;ПС-0033214;"ООО ""Деловые линии"""
5637269510;RUB;28.12.2020;1092132/0148;ВН-030485;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;3746; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269511;RUB;28.12.2020;5051373/0010;ВН-030486;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""БМА РУССЛАНД""";0;шт;165,83; 33,17;ПС-0033214;"ООО ""Деловые линии"""
5637269512;RUB;28.12.2020;5051373/0010;ВН-030486;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;22; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269513;RUB;28.12.2020;1089630/0057;ВН-030487;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""МИНИМЕД""";0;шт;1109,17; 221,83;ПС-0033214;"ООО ""Деловые линии"""
5637269514;RUB;23.12.2020;5576.;ВН-030488;101096729;Смазка Shell Gadus S2 V 220 AC 2;4;шт;2016,33; 403,27;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269515;RUB;23.12.2020;5576.;ВН-030488;103100961;Масло моторное PLUS-50;25;л;5554,59; 1 110,91;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269516;RUB;18.12.2020;407;ВН-030489;000001316;Ковш элеватора;325;шт;203125; 40 625,00;ПС-0035737;"ООО ""Шахтинский Завод Конвейерных Систем"""
5637269517;RUB;23.12.2020;5038506/0015;ВН-030490;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""АГРОСАХДЕТАЛЬ""";0;шт;38250; 7 650,00;ПС-0033214;"ООО ""Деловые линии"""
5637269518;RUB;23.12.2020;3064;ВН-030491;000003418;Подшипник 3218А;2;шт;25599,44; 5 119,89;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269519;RUB;28.12.2020;KUF0171499;ВН-030492;000000085;Прочие услуги (ОП);0;шт;32209,57; 6 441,91;ПС-0100281;"АО ""ДХЛ Интернешнл"""
5637269520;RUB;25.12.2020;20933364044;ВН-030493;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;11288; 0,00;ПС-0100819;"АО ""ПФ ""СКБ Контур"""
5637269521;RUB;25.12.2020;20933364044;ВН-030493;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;2351,67; 470,33;ПС-0100819;"АО ""ПФ ""СКБ Контур"""
5637269522;RUB;31.12.2020;б/н;ВН-030494;000000005;Прочие услуги ТЭЦ;0;шт;52091,2; 10 418,24;ПС-0034218;"Министерство финансов Пензенской области (Государственное бюджетное учреждение Пензенской области ""Пензенский пожарно-спасательный центр"" Л.С.84001820"
5637269523;УЕ1;01.12.2020;14088.;ВН-030495;;Корректировка сопоставления по поставщику;0;;6973,8; 0,00;ПС-0035616;"АО ""Зульцер Насосы"""
5637269524;УЕ1;01.12.2020;ст14088;ВКН-001668;;Сторно накладной для корректировки сопоставления;0;;-6973,8; 0,00;ПС-0035616;"АО ""Зульцер Насосы"""
5637269525;УЕ1;25.12.2020;1152;ВН-030496;105099419;Затвор 924В DN 50 PN 16 с рукояткой(импорт);10;шт;625,5; 125,10;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269526;УЕ1;25.12.2020;1152;ВН-030496;105099242;Затвор поворотный дисковый межфланцевый DN 65 PN 16 с рукоят;4;шт;293,2; 58,64;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269527;УЕ1;25.12.2020;1152;ВН-030496;105095897;Затвор поворотный дисковый DN80;10;шт;790; 158,00;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269528;УЕ1;25.12.2020;1152;ВН-030496;101093668;Затвор поворотный дисковый DN100;10;шт;905; 181,00;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269529;УЕ1;25.12.2020;1152;ВН-030496;105099227;Затвор поротный дисковый межфланцевый с рукояткой DN 125 мм;10;шт;1230; 246,00;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269530;УЕ1;25.12.2020;1152;ВН-030496;105095992;Затвор поворотный дисковый межфланцевый с рукояткой DN150;2;шт;274,6; 54,92;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269531;УЕ1;25.12.2020;1152;ВН-030496;000000479;Затвор дисковый DN 200 c редуктором;2;шт;649,6; 129,92;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269532;УЕ1;25.12.2020;1152;ВН-030496;105097162;Затвор поворотный дисковый межфланцевый с редуктором DN 300;2;шт;1415,3; 283,06;ПС-0034252;"ООО ""Диалкон Технолоджи"""
5637269533;RUB;18.12.2020;15;ВН-030497;000002305;Мешок сиропный 25 мкм;2000;шт;260000; 52 000,00;ПС-0100999;"ООО ""Тесторис"""
5637269534;RUB;22.12.2020;3243;ВН-030498;000003397;Теплообменник пластинчатый HН № 53F;1;шт;1759500; 351 900,00;ПС-0035284;"ООО ""ХИТИНВЕСТ"""
5637269535;RUB;28.12.2020;282;ВН-030499;000000197;Прочие услуги (неучитываемые в целях налогообложения);0;шт;8400; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269536;RUB;25.12.2020;0000655/12006813;ВН-030500;000000205;"Транспортные услуги по перевозке грузов 
Перевыставляемые услуги";1;шт;557665; 111 533,00;ПС-0030915;"ОАО ""РЖД"""
5637269537;RUB;25.12.2020;4803;ВН-030501;103100440;Дизельное Топливо;28117;л;1057266,25; 211 453,25;ПС-0100616;"ООО ""ВЕГА"""
5637269538;RUB;25.12.2020;0000655/12007207;ВН-030502;000000205;Погрузка, разгрузка Перевыставляемые услуги;1;шт;6061,37; 1 212,27;ПС-0030915;"ОАО ""РЖД"""
5637269539;RUB;29.12.2020;63;ВН-030503;104097022;Поддон 1200х1000;600;шт;186000; 0,00;ПС-0100936;"ООО ""Азимут"""
5637269540;RUB;25.12.2020;0000655/12007207.;ВН-030504;000000032;Услуги по подаче ЖД-вагонов (в ТОННАХ);0;шт;3730,63; 746,13;ПС-0030915;"ОАО ""РЖД"""
5637269541;RUB;25.12.2020;0000655/12006830;ВН-030505;000000376;"Транспортные услуги по перевозке грузов Экспорт
Перевыставляемые услуги 0%";1;шт;51580; 0,00;ПС-0030915;"ОАО ""РЖД"""
5637269542;RUB;25.12.2020;0000655/12006822;ВН-030506;000000205;"Охрана и сопровождение грузов 
Перевыставляемые услуги";1;шт;80612; 16 122,40;ПС-0030915;"ОАО ""РЖД"""
5637269543;RUB;25.12.2020;0000655/12006835;ВН-030507;000000205;"Охрана и сопровождение Экспорт 
Перевыставляемые услуги 20%";1;шт;4986; 997,20;ПС-0030915;"ОАО ""РЖД"""
5637269544;RUB;28.12.2020;1227045/0010;ВН-030508;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""БМА РУССЛАНД""";0;шт;2962,5; 592,50;ПС-0033214;"ООО ""Деловые линии"""
5637269545;RUB;28.12.2020;1227045/0010;ВН-030508;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;425; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269546;УЕ1;21.12.2020;917;ВН-030509;105096585;Корпус на центрифугу;1;шт;1979,65; 395,93;ПС-0035438;"ООО""БМА Руссланд"""
5637269547;RUB;23.12.2020;442240.01;ВН-030510;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;1626,8; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269548;RUB;25.12.2020;00011;ВН-030511;000000844;Продукты бакалейные;1;шт;219,99; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269549;RUB;28.12.2020;1452;ВН-030512;000002651;Цепь ПР 50,8-22700;16;м;39066,66; 7 813,34;ПС-0100544;"ООО ""ДЕЛО ТЕХНИКИ"""
5637269550;RUB;28.12.2020;1452;ВН-030512;000002651;Цепь ПР 50,8-22700;7;м;17091,67; 3 418,33;ПС-0100544;"ООО ""ДЕЛО ТЕХНИКИ"""
5637269551;RUB;28.12.2020;1452;ВН-030512;000002651;Цепь ПР 50,8-22700;8;м;19533,33; 3 906,67;ПС-0100544;"ООО ""ДЕЛО ТЕХНИКИ"""
5637269552;RUB;28.12.2020;1452;ВН-030512;000002651;Цепь ПР 50,8-22700;9;м;21975; 4 395,00;ПС-0100544;"ООО ""ДЕЛО ТЕХНИКИ"""
5637269553;RUB;28.12.2020;1452;ВН-030512;000002652;Звено С-ПР 50,8-22700;10;шт;1666,67; 333,33;ПС-0100544;"ООО ""ДЕЛО ТЕХНИКИ"""
5637269554;RUB;18.12.2020;1367;ВН-030513;109099642;Строп СТП-1,0т/0,5 м;12;шт;1700; 340,00;ПС-0034894;"ЗАО ""Светлана-98"""
5637269555;RUB;18.12.2020;1367;ВН-030513;109099284;Строп СТП - 1,0т/1,0м;12;шт;4000; 800,00;ПС-0034894;"ЗАО ""Светлана-98"""
5637269556;RUB;18.12.2020;1367;ВН-030513;109099285;Строп СТП - 2,0т/2,0м;12;шт;8100; 1 620,00;ПС-0034894;"ЗАО ""Светлана-98"""
5637269557;RUB;18.12.2020;1367;ВН-030513;109099287;Строп СТП - 3,0т/3,0м;10;шт;14000; 2 800,00;ПС-0034894;"ЗАО ""Светлана-98"""
5637269558;RUB;21.12.2020;Н-0031335;ВН-030514;109096829;Контейнер д/биобразный с завинч.крышкой 200мл.;600;шт;15400; 3 080,00;ПС-0100369;"ООО ""МиниМед"""
5637269559;RUB;23.12.2020;3063;ВН-030515;000002925;Насос для подачи смазки;1;шт;416912,89; 83 382,58;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269560;RUB;28.12.2020;J1271804;ВН-030516;109003853;Кресло;1;шт;4241,67; 848,33;ПС-0100387;"ООО ""Ситилинк"""
5637269561;RUB;28.12.2020;3897;ВН-030517;105097758;Ремень A 2650;10;шт;1433,33; 286,67;ПС-0032126;"ООО ""Шаровая"""
5637269562;RUB;29.12.2020;29/2020/6/423;ВН-030518;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;30000; 0,00;ПС-0100499;"ООО ""ПЦЗК ""Атлас"""
5637269563;RUB;29.12.2020;KU-1049;ВН-030519;000000659;Смазка MOBIL SHC POLYREX 222 (пищевая);32;кг;73000; 14 600,00;ПС-0100551;"ООО ""Клён-205"""
5637269564;RUB;28.12.2020;2842;ВН-030520;104097785;Картон гофрированный Т-21 1200х1000мм;20800;шт;285133,33; 57 026,67;ПС-0035571;"ООО ""Тарос"""
5637269565;RUB;23.12.2020;347;ВН-030521;000000197;Прочие услуги (неучитываемые в целях налогообложения);0;шт;10000; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269566;RUB;25.12.2020;Н-0031343;ВН-030522;000000201;Автотранспортные услуги;0;шт;10800; 0,00;ПС-0100514;ИП Кашков Сергей Николаевич
5637269567;RUB;29.12.2020;84;ВН-030523;101097224;"Бур по бетону алмазная коронка по ж/б ф132/450/24х4.0х10/10__1 1/4""-1шт 
Алмазная коронка по ж/б ф72/450/24х3.5х10/10__1 1/4""-1шт";2;шт;16541,67; 3 308,33;ПС-0101042;ИП Поляков Максим Валерьевич
5637269568;RUB;29.12.2020;84;ВН-030523;105095051;Адаптер к установкам алмазного бурения  1/4-UHC (нар.) - М16 (внутр.);1;шт;7333,33; 1 466,67;ПС-0101042;ИП Поляков Максим Валерьевич
5637269570;RUB;16.12.2020;1655_Н-0031020;ВКН-001670;000000001;Строительство новых ОС;0;шт;-10416,67;- 2 083,33;ПС-0035477;"ООО ""НОРМАКУЛ СЕРВИС"""
5637269571;RUB;16.12.2020;127;ВН-030524;000000001;Строительство новых ОС;0;шт;10416,67; 2 083,33;ПС-0035477;"ООО ""НОРМАКУЛ СЕРВИС"""
5637269572;RUB;19.12.2020;4409_Н-0031278;ВКН-001671;000000060;Прочие услуги (ОГМ);0;шт;-2000; 0,00;ПС-0100490;ИП Зимина Юлия Владимировна
5637269573;RUB;28.12.2020;877;ВН-030525;000000123;Услуги ИТ;0;шт;7347,5; 1 469,50;ПС-0100048;"АО ""Колумбус"""
5637269574;RUB;28.12.2020;У-2581;ВН-030526;105099867;Подшипниковый узел UCF 214;4;шт;19000; 3 800,00;ПС-0100973;ООО ТехРемКомплект
5637269575;RUB;28.12.2020;У-2581;ВН-030526;105093875;Подшипниковый узел UCP 218;1;шт;12341,67; 2 468,33;ПС-0100973;ООО ТехРемКомплект
5637269576;RUB;19.12.2020;Н-0031347;ВН-030527;000000060;Прочие услуги (ОГМ);0;шт;1666,67; 333,33;ПС-0100490;ИП Зимина Юлия Владимировна
5637269577;RUB;19.12.2020;0645_Н-0031347;ВКН-001672;000000060;Прочие услуги (ОГМ);0;шт;-1666,67;- 333,33;ПС-0100490;ИП Зимина Юлия Владимировна
5637269578;RUB;28.12.2020;90;ВН-030528;000000060;Прочие услуги (ОГМ);0;шт;1666,67; 333,33;ПС-0100490;ИП Зимина Юлия Владимировна
5637269579;RUB;30.12.2020;3037;ВН-030529;000000196;Медицинские и оздоровит. услуги (санаторно-курортн. лечение);0;шт;36400; 0,00;ПС-0100645;"ЛПУ ""Санаторий им.В.В. Володарского"""
5637269580;RUB;28.12.2020;867;ВН-030530;000000200;РБП прочие (свыше 12 месяцев);0;шт;1414516,38; 0,00;ПС-0100048;"АО ""Колумбус"""
5637269581;RUB;28.12.2020;3071;ВН-030531;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Чернышевского,31а-84;0;шт;1045,23; 0,00;ПС-0034166;"ОДО ""Каменские водопроводные сети"""
5637269582;RUB;31.12.2020;983;ВН-030532;000000195;Прочие услуги (учитываемые в целях налогообложения);0;шт;6500; 0,00;ПС-0034135;"Пензенский филиал АО ""Реестр"""
5637269583;RUB;21.12.2020;5509_Н-0031335;ВКН-001673;109096829;Контейнер д/биобразный с завинч.крышкой 200мл.;-600;шт;-15400;- 3 080,00;ПС-0100369;"ООО ""МиниМед"""
5637269584;RUB;28.12.2020;17-02/17176;ВН-030533;000000127;Прочие услуги (ЖКХ) - уведомление о задолженности  лич.счет 0100115505 Каменка, ул.Дружбы 6-68;0;шт;277,93; 0,00;ПС-0000246;"ООО ""Газпром межрегионгаз Пенза"""
5637269585;RUB;21.12.2020;66780;ВН-030534;109096829;Контейнер д/биобразный с завинч.крышкой 200мл.;600;шт;16800; 1 680,00;ПС-0100369;"ООО ""МиниМед"""
5637269586;RUB;30.12.2020;3012;ВН-030535;000000197;Прочие услуги (неучитываемые в целях налогообложения);0;шт;60000; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269587;RUB;30.12.2020;КU-1053;ВН-030536;103192852;Масло трансмиссионное ТМ-5,ТАД-17,ЖЛ;616,5;л;43750; 8 750,00;ПС-0100551;"ООО ""Клён-205"""
5637269588;RUB;30.12.2020;ХСА2007173;ВН-030537;000000012;???TO-1 Renaut Daster 331;0;шт;12880; 0,00;ПС-0101063;ИП Храмов Сергей Александрович
5637269589;RUB;30.12.2020;ХСА2007174;ВН-030538;000000012;TO-1 Renaut Daster 337;0;шт;12880; 0,00;ПС-0101063;ИП Храмов Сергей Александрович
5637269590;RUB;30.12.2020;303;ВН-030539;000000186;"Оформление ГТД
";0;шт;7644,6; 0,00;ПС-0034929;"ООО ""Центр внешнеэкономических технологий"""
5637269591;RUB;29.12.2020;292;ВН-030540;000000186;"Оформление ГТД
";0;шт;14805,4; 0,00;ПС-0034929;"ООО ""Центр внешнеэкономических технологий"""
5637269592;RUB;29.12.2020;294;ВН-030541;000000186;"Оформление ГТД
";0;шт;13069,8; 0,00;ПС-0034929;"ООО ""Центр внешнеэкономических технологий"""
